code,date,min,max,h01,h03,h05,h07,h09,h11,h13,h15,h17,h19,h21,h23
LOCTHUAN,2012-03-24,1.7,4.5,2.8,3.5,4.3,3.4,2.4,1.7,2.7,3.4,4.5,3.7,3.0,2.0
LOCTHUAN,2012-03-25,2.3,5.7,3.2,4.4,5.2,4.6,3.3,2.3,3.1,4.3,5.7,4.8,3.8,2.4
LOCTHUAN,2012-03-30,2.7,6.3,3.4,2.7,3.2,4.1,5.3,4.5,4.0,3.7,4.2,5.0,6.3,5.5
LOCTHUAN,2012-03-31,2.5,7.2,4.4,3.3,2.5,3.9,4.8,6.0,5.2,4.3,3.0,4.6,5.9,7.2
LOCTHUAN,2012-04-01,3.5,7.5,5.7,4.65,3.5,4.4,5.3,6.5075,6.0,4.9,4.0,5.4,6.7,7.5
LOCTHUAN,2012-04-08,6.4,10.7,6.7,7.8,10.4,8.7,7.6,6.4,7.9,9.6,10.7,9.4,8.2,7.0
LOCTHUAN,2012-04-09,7.2,13.3,8.5,9.8,10.9,9.5,8.4,7.2,9.9,11.5,13.3,12.7,10.5,8.9
LOCTHUAN,2012-04-10,8.0,14.0,10.2,11.4,12.8,11.7,10.3,8.0,10.9,12.9,14.0,13.1,11.0,9.2
LOCTHUAN,2012-04-16,3.5,6.7,5.8,4.7,3.5,4.0,5.3,6.4,5.6,4.9,4.2,5.1,5.9,6.7
LOCTHUAN,2012-04-17,3.9,7.5,6.0,4.7,3.9,5.2,6.1,7.0,6.2,5.4,4.5,5.7,6.5,7.5
LOCTHUAN,2012-04-18,4.1,7.7,6.3,4.8,4.1,5.5,6.4,7.2,6.4,5.6,5.0,5.9,6.9,7.7
LOCTHUAN,2012-04-22,1.6,4.675,2.7,3.575,4.0,3.2,2.5,1.9,2.8,3.675,4.675,3.9,2.4,1.6
LOCTHUAN,2012-04-23,1.5,4.5,2.275,3.275,4.2,3.5,2.6,1.7,2.975,3.775,4.5,3.775,2.2,1.5
LOCTHUAN,2012-04-24,1.4,4.1,1.975,2.875,4.1,3.1,2.075,1.5,2.0,2.875,3.975,2.825,1.9,1.4
LOCTHUAN,2012-04-29,2.1,7.2,2.1,3.175,4.075,5.025,6.2,6.6,5.975,5.375,4.5,5.6,6.675,7.2
LOCTHUAN,2012-04-30,4.0,7.675,6.3,5.075,4.0,4.9,6.075,7.025,6.5,5.8,4.775,5.5,6.775,7.675
LOCTHUAN,2012-05-01,4.3,8.2,7.0,5.875,4.3,5.2,6.4,7.375,6.875,6.175,4.975,6.025,7.1,8.2
LOCTHUAN,2012-05-07,4.0,8.0,4.6,6.2,7.5,6.5,5.4,4.0,5.9,6.7,8.0,6.9,5.3,4.5
LOCTHUAN,2012-05-08,4.0,9.0,5.6,6.4,7.7,6.6,5.1,4.0,6.1,8.2,9.0,8.4,7.0,5.0
LOCTHUAN,2012-05-09,4.9,9.3,6.3,7.2,8.5,7.4,5.7,4.9,6.0,7.6,9.3,7.9,6.8,5.2
LOCTHUAN,2012-05-15,2.5,5.4,4.6,3.8,2.7,3.6,4.5,5.2,4.7,3.4,2.5,3.3,4.3,5.4
LOCTHUAN,2012-05-16,2.8,6.0,4.8,3.5,2.8,3.9,4.9,5.7,5.0,4.1,3.0,4.0,5.1,6.0
LOCTHUAN,2012-05-17,2.8,5.9,4.4,3.7,2.9,4.2,5.3,5.9,5.0,3.9,2.8,3.8,4.7,5.6
LOCTHUAN,2012-05-22,2.1,4.4,2.4,3.6,4.2,3.4,2.7,2.1,3.0,3.5,4.4,4.0,3.3,2.3
LOCTHUAN,2012-05-23,2.5,4.6,2.9,3.7,4.5,3.8,3.0,2.5,3.1,4.0,4.6,3.9,3.2,2.5
LOCTHUAN,2012-05-24,2.2,4.5,3.2,4.0,4.5,3.7,2.8,2.3,2.9,3.5,4.1,3.4,2.7,2.2
LOCTHUAN,2012-05-29,1.7,3.6,2.9,2.4,1.9,2.2,3.1,3.6,3.0,2.5,1.7,2.2,3.3,3.6
LOCTHUAN,2012-05-30,1.725,3.4,3.2,2.6,1.8,2.3,2.9,3.4,3.0,2.4,1.725,2.2,2.7,3.3
LOCTHUAN,2012-05-31,1.5,3.1,2.6,1.9,1.6,2.0,2.5,3.0,2.4,1.8,1.5,2.1,2.6,3.1
LOCTHUAN,2012-06-05,1.7,3.7,2.9,3.7,3.2,2.5,1.8,2.3,2.8,3.4,3.0,2.4,1.7,2.0
LOCTHUAN,2012-06-06,1.6,3.5,2.7,3.5,3.1,2.6,1.7,2.2,2.8,3.3,2.9,2.3,1.6,1.9
LOCTHUAN,2012-06-07,1.5,3.1,2.5,3.1,2.4,2.1,1.5,1.9,2.6,3.0,2.7,2.1,1.6,2.1
LOCTHUAN,2012-06-12,1.3,3.0,2.7,1.9,1.4,1.8,2.5,3.0,2.6,2.0,1.3,1.7,2.4,2.9
LOCTHUAN,2012-06-13,1.2,3.1,2.4,1.7,1.2,1.5,2.1,2.8,2.3,1.6,1.2,1.8,2.5,3.1
LOCTHUAN,2012-06-14,1.3,2.8,2.6,1.9,1.4,1.8,2.2,2.8,2.4,1.7,1.3,1.6,2.1,2.7
LOCTHUAN,2012-06-23,0.9,2.5,0.9,1.6,2.0,2.5,2.1,1.5,1.0,1.4,1.9,2.4,2.0,1.7
LOCTHUAN,2012-06-24,1.1,2.3,1.2,1.6,2.1,2.3,1.9,1.4,1.1,1.5,1.8,2.2,1.7,1.4
LOCTHUAN,2012-06-25,1.2,2.3,1.2,1.5,1.8,2.1,1.8,1.5,1.2,1.5,1.9,2.3,1.8,1.4
LOCTHUAN,2012-06-27,0.9,2.0,1.8,1.4,0.9,1.3,1.7,2.0,1.6,1.2,1.0,1.3,1.6,1.9
LOCTHUAN,2012-06-28,0.8,1.9,1.7,1.4,1.1,0.8,1.2,1.6,1.9,1.7,1.4,1.1,1.3,1.8
LOCTHUAN,2012-06-29,0.7,2.0,2.0,1.5,1.2,0.7,1.1,1.525,1.825,1.6,1.3,1.0,1.175,1.7
